fill	x	y	key	showSelectedlegendfill	clickSelects	showSelected1	showSelected2	PANEL
transparent	0.348180329776369	-9.12448987787944	2 0.348180329776369	sub-optimal	X1<0.348180	1	2	1
transparent	0.34924258524552	-8.58166379630259	2 0.34924258524552	sub-optimal	X1<0.349243	1	2	1
transparent	0.350019667414017	-9.69608781549108	2 0.350019667414017	sub-optimal	X1<0.350020	1	2	1
transparent	0.353852582513355	-10.9147323723503	2 0.353852582513355	sub-optimal	X1<0.353853	1	2	1
transparent	0.358912586583756	-12.2508656700474	2 0.358912586583756	sub-optimal	X1<0.358913	1	2	1
transparent	0.367060573771596	-11.6334997899043	2 0.367060573771596	sub-optimal	X1<0.367061	1	2	1
transparent	0.376678721862845	-11.0323636341314	2 0.376678721862845	sub-optimal	X1<0.376679	1	2	1
transparent	0.383774210931733	-10.4471121019621	2 0.383774210931733	sub-optimal	X1<0.383774	1	2	1
transparent	0.387746866676025	-9.87743441481537	2 0.387746866676025	sub-optimal	X1<0.387747	1	2	1
transparent	0.388044474180788	-9.32305295113447	2 0.388044474180788	sub-optimal	X1<0.388044	1	2	1
transparent	0.391096187522635	-10.6364087415922	2 0.391096187522635	sub-optimal	X1<0.391096	1	2	1
transparent	0.395532014663331	-12.1065628088336	2 0.395532014663331	sub-optimal	X1<0.395532	1	2	1
#FFA500	0.398266981705092	-13.7666201377043	2 0.398266981705092	can_split	X1<0.398267	1	2	1
transparent	0.400309294695035	-13.1290760871659	2 0.400309294695035	sub-optimal	X1<0.400309	1	2	1
transparent	0.401871886919253	-12.5052765679513	2 0.401871886919253	sub-optimal	X1<0.401872	1	2	1
transparent	0.40396245860029	-11.8949653186229	2 0.40396245860029	sub-optimal	X1<0.403962	1	2	1
transparent	0.405984268174507	-11.2979128142265	2 0.405984268174507	sub-optimal	X1<0.405984	1	2	1
transparent	0.4168148789322	-13.0618563559965	2 0.4168148789322	sub-optimal	X1<0.416815	1	2	1
transparent	0.427291237749159	-12.4425474270354	2 0.427291237749159	sub-optimal	X1<0.427291	1	2	1
transparent	0.432563537382521	-11.8355813345767	2 0.432563537382521	sub-optimal	X1<0.432564	1	2	1
transparent	0.438759828102775	-11.2407718832117	2 0.438759828102775	sub-optimal	X1<0.438760	1	2	1
transparent	0.441852807882242	-10.6579570532079	2 0.441852807882242	sub-optimal	X1<0.441853	1	2	1
transparent	0.444241595338099	-10.0869993446956	2 0.444241595338099	sub-optimal	X1<0.444242	1	2	1
transparent	0.4490931147011	-9.5277863728754	2 0.4490931147011	sub-optimal	X1<0.449093	1	2	1
transparent	0.457439052755944	-8.98023174252099	2 0.457439052755944	sub-optimal	X1<0.457439	1	2	1
transparent	0.462654642178677	-8.44427623861192	2 0.462654642178677	sub-optimal	X1<0.462655	1	2	1
transparent	0.465913347317837	-10.2279277389266	2 0.465913347317837	sub-optimal	X1<0.465913	1	2	1
transparent	0.473298299242742	-9.66184311725563	2 0.473298299242742	sub-optimal	X1<0.473298	1	2	1
transparent	0.483675657189451	-9.10633969785491	2 0.483675657189451	sub-optimal	X1<0.483676	1	2	1
transparent	0.495371556142345	-8.56137503418279	2 0.495371556142345	sub-optimal	X1<0.495372	1	2	1
transparent	0.502510058227927	-8.02693503881757	2 0.502510058227926	sub-optimal	X1<0.502510	1	2	1
transparent	0.50866599928122	-7.50303661176424	2 0.50866599928122	sub-optimal	X1<0.508666	1	2	1
transparent	0.523912533186376	-6.9897309354797	2 0.523912533186376	sub-optimal	X1<0.523913	1	2	1
transparent	0.536206377553754	-6.48710759677351	2 0.536206377553754	sub-optimal	X1<0.536206	1	2	1
transparent	0.541436879779212	-5.99529974693714	2 0.541436879779212	sub-optimal	X1<0.541437	1	2	1
transparent	0.546994024771266	-5.51449058170871	2 0.546994024771266	sub-optimal	X1<0.546994	1	2	1
transparent	0.5513289043447	-5.04492152044546	2 0.5513289043447	sub-optimal	X1<0.551329	1	2	1
transparent	0.556530848611146	-6.84302167497178	2 0.556530848611146	sub-optimal	X1<0.556531	1	2	1
transparent	0.561612074496225	-6.32643478969749	2 0.561612074496225	sub-optimal	X1<0.561612	1	2	1
transparent	0.56591929984279	-5.81922741801057	2 0.56591929984279	sub-optimal	X1<0.565919	1	2	1
transparent	0.570373913738877	-5.32159632972881	2 0.570373913738877	sub-optimal	X1<0.570374	1	2	1
transparent	0.572215375024825	-4.83380832642872	2 0.572215375024825	sub-optimal	X1<0.572215	1	2	1
transparent	0.573005669168197	-4.35621735003917	2 0.573005669168197	sub-optimal	X1<0.573006	1	2	1
transparent	0.573851637658663	-7.16362559590225	2 0.573851637658663	sub-optimal	X1<0.573852	1	2	1
transparent	0.58514691866003	-6.61707647090763	2 0.58514691866003	sub-optimal	X1<0.585147	1	2	1
transparent	0.60493490321096	-6.07635207782114	2 0.60493490321096	sub-optimal	X1<0.604935	1	2	1
transparent	0.619537319638766	-5.54132665799854	2 0.619537319638766	sub-optimal	X1<0.619537	1	2	1
transparent	0.626159008126706	-5.01187857175842	2 0.626159008126706	sub-optimal	X1<0.626159	1	2	1
transparent	0.628333056811243	-4.48789011682639	2 0.628333056811243	sub-optimal	X1<0.628333	1	2	1
transparent	0.639989405288361	-3.96924735685415	2 0.639989405288361	sub-optimal	X1<0.639989	1	2	1
transparent	0.650781711214222	-3.45583995933866	2 0.650781711214222	sub-optimal	X1<0.650782	1	2	1
transparent	0.656476598698646	-2.94756104232006	2 0.656476598698646	sub-optimal	X1<0.656477	1	2	1
transparent	0.663753587985411	-2.44430702928578	2 0.663753587985411	sub-optimal	X1<0.663754	1	2	1
transparent	0.734751404146664	-0.000114243120194146	3 0.734751404146664	sub-optimal	X1<0.734751	1	3	1
transparent	0.742455668747425	-0.0569355983405799	3 0.742455668747425	sub-optimal	X1<0.742456	1	3	1
transparent	0.752031189505942	-0.210852764858018	3 0.752031189505942	sub-optimal	X1<0.752031	1	3	1
transparent	0.756336993305013	-0.435227582584204	3 0.756336993305013	sub-optimal	X1<0.756337	1	3	1
transparent	0.757797238882631	-0.0900349057089471	3 0.757797238882631	sub-optimal	X1<0.757797	1	3	1
transparent	0.75944811035879	-0.000250064786996518	3 0.75944811035879	sub-optimal	X1<0.759448	1	3	1
transparent	0.765270584844984	-0.0309197234407534	3 0.765270584844984	sub-optimal	X1<0.765271	1	3	1
transparent	0.774954191991128	-0.126933424937064	3 0.774954191991128	sub-optimal	X1<0.774954	1	3	1
transparent	0.780066763050854	-0.278575055256766	3 0.780066763050854	sub-optimal	X1<0.780067	1	3	1
transparent	0.783065955736674	-0.0597561482086064	3 0.783065955736674	sub-optimal	X1<0.783066	1	3	1
transparent	0.790082178777084	-0.000414216411385837	3 0.790082178777084	sub-optimal	X1<0.790082	1	3	1
transparent	0.794574634172022	-0.0214358695264991	3 0.794574634172022	sub-optimal	X1<0.794575	1	3	1
transparent	0.802527984022163	-0.0945277863345027	3 0.802527984022163	sub-optimal	X1<0.802528	1	3	1
transparent	0.810294703580439	-0.215101595108763	3 0.810294703580439	sub-optimal	X1<0.810295	1	3	1
transparent	0.811128479079343	-0.0460860463257191	3 0.811128479079343	sub-optimal	X1<0.811128	1	3	1
transparent	0.812777684652247	-0.00061659386477686	3 0.812777684652247	sub-optimal	X1<0.812778	1	3	1
transparent	0.815746196662076	-0.0660534491425437	3 0.815746196662076	sub-optimal	X1<0.815746	1	3	1
transparent	0.821562366443686	-0.0106073831667857	3 0.821562366443686	sub-optimal	X1<0.821562	1	3	1
transparent	0.82712506945245	-0.00230823525777879	3 0.82712506945245	sub-optimal	X1<0.827125	1	3	1
transparent	0.831185470568016	-0.0318204333899033	3 0.831185470568016	sub-optimal	X1<0.831185	1	3	1
transparent	0.835168996243738	-0.160893538411216	3 0.835168996243738	sub-optimal	X1<0.835169	1	3	1
transparent	0.837000492843799	-0.0636159132633338	3 0.837000492843799	sub-optimal	X1<0.837000	1	3	1
transparent	0.838741493294947	-0.223382332181615	3 0.838741493294947	sub-optimal	X1<0.838741	1	3	1
transparent	0.842400090419687	-0.105984608499128	3 0.842400090419687	sub-optimal	X1<0.842400	1	3	1
transparent	0.848988728015684	-0.0323006504051904	3 0.848988728015684	sub-optimal	X1<0.848989	1	3	1
transparent	0.853634609957226	-0.159466578703913	3 0.853634609957226	sub-optimal	X1<0.853635	1	3	1
transparent	0.855122883920558	-0.0647244003948657	3 0.855122883920558	sub-optimal	X1<0.855123	1	3	1
transparent	0.857799059362151	-0.0120684955088208	3 0.857799059362151	sub-optimal	X1<0.857799	1	3	1
transparent	0.863458890118636	-0.0012056507671403	3 0.863458890118636	sub-optimal	X1<0.863459	1	3	1
transparent	0.868352849618532	-0.0323006504051904	3 0.868352849618532	sub-optimal	X1<0.868353	1	3	1
transparent	0.870778688578866	-0.105984608499128	3 0.870778688578866	sub-optimal	X1<0.870779	1	3	1
transparent	0.879216786357574	-0.223382332181615	3 0.879216786357574	sub-optimal	X1<0.879217	1	3	1
transparent	0.886360694770701	-0.0636159132633338	3 0.886360694770701	sub-optimal	X1<0.886361	1	3	1
transparent	0.891065689153038	-0.000872309428402218	3 0.891065689153038	sub-optimal	X1<0.891066	1	3	1
transparent	0.897059583687224	-0.0318204333899033	3 0.897059583687223	sub-optimal	X1<0.897060	1	3	1
transparent	0.901385988574475	-0.00230823525777879	3 0.901385988574475	sub-optimal	X1<0.901386	1	3	1
transparent	0.911538143409416	-0.0781830879579957	3 0.911538143409416	sub-optimal	X1<0.911538	1	3	1
transparent	0.924498238833621	-0.0166193623648851	3 0.924498238833621	sub-optimal	X1<0.924498	1	3	1
transparent	0.936597590218298	-0.135367579679034	3 0.936597590218298	sub-optimal	X1<0.936598	1	3	1
transparent	0.943657148745842	-0.0460860463257191	3 0.943657148745842	sub-optimal	X1<0.943657	1	3	1
transparent	0.943940573488362	-0.215101595108763	3 0.943940573488362	sub-optimal	X1<0.943941	1	3	1
transparent	0.944642927730456	-0.0945277863345027	3 0.944642927730456	sub-optimal	X1<0.944643	1	3	1
transparent	0.945256063947454	-0.325239651298915	3 0.945256063947454	sub-optimal	X1<0.945256	1	3	1
transparent	0.948984158691019	-0.168328779343454	3 0.948984158691019	sub-optimal	X1<0.948984	1	3	1
transparent	0.953166913008317	-0.0597561482086064	3 0.953166913008317	sub-optimal	X1<0.953167	1	3	1
transparent	0.958138818736188	-0.00511496950527146	3 0.958138818736188	sub-optimal	X1<0.958139	1	3	1
transparent	0.963201896403916	-0.0121404206393123	3 0.963201896403916	sub-optimal	X1<0.963202	1	3	1
transparent	0.964770773076452	-0.0309197234407534	3 0.964770773076452	sub-optimal	X1<0.964771	1	3	1
transparent	0.968648615060374	-0.000250064786996518	3 0.968648615060374	sub-optimal	X1<0.968649	1	3	1
transparent	0.973101663053967	-0.0492460880978882	3 0.973101663053967	sub-optimal	X1<0.973102	1	3	1
transparent	0.974826205405407	-0.00917048058591519	3 0.974826205405407	sub-optimal	X1<0.974826	1	3	1
transparent	0.97522279410623	-0.0164584681196658	3 0.97522279410623	sub-optimal	X1<0.975223	1	3	1
transparent	0.975939782219939	-0.144628847442284	3 0.975939782219939	sub-optimal	X1<0.975940	1	3	1
transparent	0.976576837012544	-0.456180882923185	3 0.976576837012544	sub-optimal	X1<0.976577	1	3	1
transparent	0.0237343937624246	-0.00457310117080567	2 0.0237343937624246	sub-optimal	X1<0.023734	2	2	1
transparent	0.0248533471021801	-0.187797130920927	2 0.0248533471021801	sub-optimal	X1<0.024853	2	2	1
transparent	0.030959413619712	-0.556148177660489	2 0.030959413619712	sub-optimal	X1<0.030959	2	2	1
transparent	0.0395219983765855	-0.254409115453029	2 0.0395219983765855	sub-optimal	X1<0.039522	2	2	1
transparent	0.0435703630791977	-0.0846079969443707	2 0.0435703630791977	sub-optimal	X1<0.043570	2	2	1
transparent	0.0550734286662191	-0.323192938984732	2 0.0550734286662191	sub-optimal	X1<0.055073	2	2	1
transparent	0.0655585838248953	-0.676369783821414	2 0.0655585838248953	sub-optimal	X1<0.065559	2	2	1
transparent	0.0704574675764889	-0.394257924428089	2 0.0704574675764889	sub-optimal	X1<0.070457	2	2	1
transparent	0.0763374969828874	-0.746221131832058	2 0.0763374969828874	sub-optimal	X1<0.076337	2	2	1
transparent	0.078479875694029	-0.46772095334795	2 0.078479875694029	sub-optimal	X1<0.078480	2	2	1
transparent	0.0821269832085818	-0.820571947569079	2 0.0821269832085818	sub-optimal	X1<0.082127	2	2	1
transparent	0.0860745509853587	-1.24656679352434	2 0.0860745509853587	sub-optimal	X1<0.086075	2	2	1
transparent	0.0900922525906935	-1.73635511075808	2 0.0900922525906935	sub-optimal	X1<0.090092	2	2	1
transparent	0.0970493158092722	-1.32149406215329	2 0.0970493158092722	sub-optimal	X1<0.097049	2	2	1
transparent	0.103078606305644	-1.80408293126222	2 0.103078606305644	sub-optimal	X1<0.103079	2	2	1
transparent	0.107819334021769	-1.40241862157053	2 0.107819334021769	sub-optimal	X1<0.107819	2	2	1
transparent	0.11281948746182	-1.88073632981242	2 0.11281948746182	sub-optimal	X1<0.112819	2	2	1
transparent	0.11519660113845	-2.4112288387286	2 0.11519660113845	sub-optimal	X1<0.115197	2	2	1
transparent	0.116796790622175	-1.96507187841901	2 0.116796790622175	sub-optimal	X1<0.116797	2	2	1
transparent	0.123480718466453	-2.49177735707683	2 0.123480718466453	sub-optimal	X1<0.123481	2	2	1
transparent	0.128917979658581	-3.06576269331958	2 0.128917979658581	sub-optimal	X1<0.128918	2	2	1
transparent	0.129889608710073	-3.68455512173458	2 0.129889608710073	sub-optimal	X1<0.129890	2	2	1
transparent	0.131496121990494	-3.15268728940642	2 0.131496121990494	sub-optimal	X1<0.131496	2	2	1
transparent	0.135558155016042	-3.76818512163541	2 0.135558155016042	sub-optimal	X1<0.135558	2	2	1
transparent	0.143081043031998	-4.4262194484896	2 0.143081043031998	sub-optimal	X1<0.143081	2	2	1
transparent	0.148332321085036	-5.12550496370022	2 0.148332321085036	sub-optimal	X1<0.148332	2	2	1
transparent	0.149858307442628	-4.52071848946811	2 0.149858307442628	sub-optimal	X1<0.149858	2	2	1
transparent	0.150485596386716	-5.2185843763704	2 0.150485596386716	sub-optimal	X1<0.150486	2	2	1
transparent	0.156851156265475	-5.95694716396535	2 0.156851156265475	sub-optimal	X1<0.156851	2	2	1
transparent	0.163921556901187	-5.3268897933274	2 0.163921556901187	sub-optimal	X1<0.163922	2	2	1
transparent	0.164737868937664	-4.74859597919529	2 0.164737868937664	sub-optimal	X1<0.164738	2	2	1
transparent	0.166442708112299	-5.44943199344944	2 0.166442708112299	sub-optimal	X1<0.166443	2	2	1
transparent	0.170147194410674	-4.88065068763244	2 0.170147194410674	sub-optimal	X1<0.170147	2	2	1
transparent	0.17518878984265	-4.35584123440994	2 0.17518878984265	sub-optimal	X1<0.175189	2	2	1
transparent	0.178294185781851	-5.02435397079532	2 0.178294185781851	sub-optimal	X1<0.178294	2	2	1
transparent	0.179636680521071	-4.50431042806552	2 0.179636680521071	sub-optimal	X1<0.179637	2	2	1
transparent	0.181497157085687	-4.02251873205698	2 0.181497157085687	sub-optimal	X1<0.181497	2	2	1
transparent	0.182773720822297	-4.66304335517124	2 0.182773720822297	sub-optimal	X1<0.182774	2	2	1
transparent	0.18402334570419	-4.1826139535013	2 0.18402334570419	sub-optimal	X1<0.184023	2	2	1
transparent	0.184777861577459	-3.73609614243834	2 0.184777861577459	sub-optimal	X1<0.184778	2	2	1
transparent	0.185072884894907	-3.32150228283318	2 0.185072884894907	sub-optimal	X1<0.185073	2	2	1
transparent	0.191020168247633	-3.90461687004306	2 0.191020168247633	sub-optimal	X1<0.191020	2	2	1
transparent	0.198249337496236	-4.53205756477333	2 0.198249337496236	sub-optimal	X1<0.198249	2	2	1
transparent	0.199849189142697	-5.20405077183557	2 0.199849189142697	sub-optimal	X1<0.199849	2	2	1
transparent	0.20045562973246	-5.92102912950641	2 0.20045562973246	sub-optimal	X1<0.200456	2	2	1
transparent	0.201244466705248	-5.40764002599182	2 0.201244466705248	sub-optimal	X1<0.201244	2	2	1
transparent	0.203831824124791	-6.1387496963274	2 0.203831824124791	sub-optimal	X1<0.203832	2	2	1
transparent	0.212392318877392	-6.916603662928	2 0.212392318877392	sub-optimal	X1<0.212392	2	2	1
transparent	0.222250327235088	-6.37082841235493	2 0.222250327235088	sub-optimal	X1<0.222250	2	2	1
transparent	0.232360110268928	-5.85390077562384	2 0.232360110268928	sub-optimal	X1<0.232360	2	2	1
transparent	0.23993882862851	-5.364477985866	2 0.23993882862851	sub-optimal	X1<0.239939	2	2	1
transparent	0.243136907112785	-6.09842434716856	2 0.243136907112785	sub-optimal	X1<0.243137	2	2	1
transparent	0.251021129544824	-6.88206734576424	2 0.251021129544824	sub-optimal	X1<0.251021	2	2	1
transparent	0.258525689016096	-6.35869525362202	2 0.258525689016096	sub-optimal	X1<0.258526	2	2	1
transparent	0.267083358601667	-5.86084335279666	2 0.267083358601667	sub-optimal	X1<0.267083	2	2	1
transparent	0.274633940192871	-6.63604558084772	2 0.274633940192871	sub-optimal	X1<0.274634	2	2	1
transparent	0.275551112601534	-6.13305577824012	2 0.275551112601534	sub-optimal	X1<0.275551	2	2	1
transparent	0.279929986572824	-5.65378016585537	2 0.279929986572824	sub-optimal	X1<0.279930	2	2	1
transparent	0.28451476036571	-6.42327524062343	2 0.28451476036571	sub-optimal	X1<0.284515	2	2	1
transparent	0.285152392461896	-7.24838288355169	2 0.285152392461896	sub-optimal	X1<0.285152	2	2	1
transparent	0.286204032832757	-6.73327919690532	2 0.286204032832757	sub-optimal	X1<0.286204	2	2	1
transparent	0.287516793585382	-6.24042328146003	2 0.287516793585382	sub-optimal	X1<0.287517	2	2	1
transparent	0.289734941557981	-5.769113536831	2 0.289734941557981	sub-optimal	X1<0.289735	2	2	1
transparent	0.291737564140931	-6.564605549466	2 0.291737564140931	sub-optimal	X1<0.291738	2	2	1
transparent	0.294476487673819	-6.08500813624038	2 0.294476487673819	sub-optimal	X1<0.294476	2	2	1
transparent	0.296949366573244	-5.6257506740387	2 0.296949366573244	sub-optimal	X1<0.296949	2	2	1
transparent	0.298555508372374	-6.42395331712406	2 0.298555508372374	sub-optimal	X1<0.298556	2	2	1
transparent	0.302601688425057	-7.28666534827597	2 0.302601688425057	sub-optimal	X1<0.302602	2	2	1
transparent	0.307742096367292	-8.21791108363674	2 0.307742096367292	sub-optimal	X1<0.307742	2	2	1
transparent	0.311019049375318	-7.69063028035984	2 0.311019049375318	sub-optimal	X1<0.311019	2	2	1
transparent	0.313761122408323	-7.1825385204199	2 0.313761122408323	sub-optimal	X1<0.313761	2	2	1
transparent	0.319793840171769	-8.12825144806295	2 0.319793840171769	sub-optimal	X1<0.319794	2	2	1
transparent	0.329834020347334	-7.60933470791083	2 0.329834020347334	sub-optimal	X1<0.329834	2	2	1
transparent	0.33800692204386	-8.60427302539016	2 0.33800692204386	sub-optimal	X1<0.338007	2	2	1
transparent	0.343670244561508	-9.68486790321198	2 0.343670244561508	sub-optimal	X1<0.343670	2	2	1
transparent	0.348180329776369	-9.12448987787944	2 0.348180329776369	sub-optimal	X1<0.348180	2	2	1
transparent	0.34924258524552	-8.58166379630259	2 0.34924258524552	sub-optimal	X1<0.349243	2	2	1
transparent	0.350019667414017	-9.69608781549108	2 0.350019667414017	sub-optimal	X1<0.350020	2	2	1
transparent	0.353852582513355	-10.9147323723503	2 0.353852582513355	sub-optimal	X1<0.353853	2	2	1
transparent	0.358912586583756	-12.2508656700474	2 0.358912586583756	sub-optimal	X1<0.358913	2	2	1
transparent	0.367060573771596	-11.6334997899043	2 0.367060573771596	sub-optimal	X1<0.367061	2	2	1
transparent	0.376678721862845	-11.0323636341314	2 0.376678721862845	sub-optimal	X1<0.376679	2	2	1
transparent	0.383774210931733	-10.4471121019621	2 0.383774210931733	sub-optimal	X1<0.383774	2	2	1
transparent	0.387746866676025	-9.87743441481537	2 0.387746866676025	sub-optimal	X1<0.387747	2	2	1
transparent	0.388044474180788	-9.32305295113447	2 0.388044474180788	sub-optimal	X1<0.388044	2	2	1
